dataset,subproject,gem_id,library_id,library_name,type,pair_id,read,fastq_path,donor_id,flowcell,lane,index,fastq_name_array_express
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P6,R1,/scratch/project/production/fastq/HCTW2DRXX/2/fastq/HCTW2DRXX_2_SI-GA-E9_1.fastq.gz,BCLL-9-T,HCTW2DRXX,2,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P6.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P7,R1,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_SI-GA-E9_1.fastq.gz,BCLL-9-T,HF353DRXX,1,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P7.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P8,R1,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_SI-GA-E9_1.fastq.gz,BCLL-9-T,HF353DRXX,2,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P8.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P9,R1,/scratch/project/production/fastq/HCY2YDRXX/1/fastq/HCY2YDRXX_1_SI-GA-F9_1.fastq.gz,BCLL-9-T,HCY2YDRXX,1,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P9.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P10,R1,/scratch/project/production/fastq/HCY2YDRXX/2/fastq/HCY2YDRXX_2_SI-GA-F9_1.fastq.gz,BCLL-9-T,HCY2YDRXX,2,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P10.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P11,R1,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_SI-GA-F9_1.fastq.gz,BCLL-9-T,HF353DRXX,1,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P11.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P12,R1,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_SI-GA-F9_1.fastq.gz,BCLL-9-T,HF353DRXX,2,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P12.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135393,BCLL_9_T_1_HTO,hashed_hto,P13,R1,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_IlluminaTruSeqD704_1.fastq.gz,BCLL-9-T,HF353DRXX,1,IlluminaTruSeqD704,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135393.hashed_hto.P13.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135393,BCLL_9_T_1_HTO,hashed_hto,P14,R1,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_IlluminaTruSeqD704_1.fastq.gz,BCLL-9-T,HF353DRXX,2,IlluminaTruSeqD704,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135393.hashed_hto.P14.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135394,BCLL_9_T_2_HTO,hashed_hto,P15,R1,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_IlluminaTruseqD705_1.fastq.gz,BCLL-9-T,HF353DRXX,1,IlluminaTruseqD705,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135394.hashed_hto.P15.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135394,BCLL_9_T_2_HTO,hashed_hto,P16,R1,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_IlluminaTruseqD705_1.fastq.gz,BCLL-9-T,HF353DRXX,2,IlluminaTruseqD705,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135394.hashed_hto.P16.R1.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135390,BCLL_9_T_1_hashing,hashed_cdna,P1,R2,/scratch/project/production/fastq/HCTW2DRXX/1/fastq/HCTW2DRXX_1_SI-GA-D9_2.fastq.gz,BCLL-9-T,HCTW2DRXX,1,SI-GA-D9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135390.hashed_cdna.P1.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135390,BCLL_9_T_1_hashing,hashed_cdna,P2,R2,/scratch/project/production/fastq/HCTW2DRXX/2/fastq/HCTW2DRXX_2_SI-GA-D9_2.fastq.gz,BCLL-9-T,HCTW2DRXX,2,SI-GA-D9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135390.hashed_cdna.P2.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135390,BCLL_9_T_1_hashing,hashed_cdna,P3,R2,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_SI-GA-D9_2.fastq.gz,BCLL-9-T,HF353DRXX,1,SI-GA-D9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135390.hashed_cdna.P3.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135390,BCLL_9_T_1_hashing,hashed_cdna,P4,R2,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_SI-GA-D9_2.fastq.gz,BCLL-9-T,HF353DRXX,2,SI-GA-D9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135390.hashed_cdna.P4.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P5,R2,/scratch/project/production/fastq/HCTW2DRXX/1/fastq/HCTW2DRXX_1_SI-GA-E9_2.fastq.gz,BCLL-9-T,HCTW2DRXX,1,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P5.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P6,R2,/scratch/project/production/fastq/HCTW2DRXX/2/fastq/HCTW2DRXX_2_SI-GA-E9_2.fastq.gz,BCLL-9-T,HCTW2DRXX,2,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P6.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P7,R2,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_SI-GA-E9_2.fastq.gz,BCLL-9-T,HF353DRXX,1,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P7.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135391,BCLL_9_T_2_hashing,hashed_cdna,P8,R2,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_SI-GA-E9_2.fastq.gz,BCLL-9-T,HF353DRXX,2,SI-GA-E9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135391.hashed_cdna.P8.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P9,R2,/scratch/project/production/fastq/HCY2YDRXX/1/fastq/HCY2YDRXX_1_SI-GA-F9_2.fastq.gz,BCLL-9-T,HCY2YDRXX,1,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P9.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P10,R2,/scratch/project/production/fastq/HCY2YDRXX/2/fastq/HCY2YDRXX_2_SI-GA-F9_2.fastq.gz,BCLL-9-T,HCY2YDRXX,2,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P10.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P11,R2,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_SI-GA-F9_2.fastq.gz,BCLL-9-T,HF353DRXX,1,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P11.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,indj51br_urakqcmi,135392,BCLL_9_T_5K,not_hashed,P12,R2,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_SI-GA-F9_2.fastq.gz,BCLL-9-T,HF353DRXX,2,SI-GA-F9,scRNA-seq.BCLL-9-T.BCLLATLAS_07.indj51br_urakqcmi.135392.not_hashed.P12.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135393,BCLL_9_T_1_HTO,hashed_hto,P13,R2,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_IlluminaTruSeqD704_2.fastq.gz,BCLL-9-T,HF353DRXX,1,IlluminaTruSeqD704,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135393.hashed_hto.P13.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,umt51kfr_p8ei65ms,135393,BCLL_9_T_1_HTO,hashed_hto,P14,R2,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_IlluminaTruSeqD704_2.fastq.gz,BCLL-9-T,HF353DRXX,2,IlluminaTruSeqD704,scRNA-seq.BCLL-9-T.BCLLATLAS_07.umt51kfr_p8ei65ms.135393.hashed_hto.P14.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135394,BCLL_9_T_2_HTO,hashed_hto,P15,R2,/scratch/project/production/fastq/HF353DRXX/1/fastq/HF353DRXX_1_IlluminaTruseqD705_2.fastq.gz,BCLL-9-T,HF353DRXX,1,IlluminaTruseqD705,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135394.hashed_hto.P15.R2.fastq.gz
scRNA-seq,BCLLATLAS_07,i5udk3x0_57gv6ncx,135394,BCLL_9_T_2_HTO,hashed_hto,P16,R2,/scratch/project/production/fastq/HF353DRXX/2/fastq/HF353DRXX_2_IlluminaTruseqD705_2.fastq.gz,BCLL-9-T,HF353DRXX,2,IlluminaTruseqD705,scRNA-seq.BCLL-9-T.BCLLATLAS_07.i5udk3x0_57gv6ncx.135394.hashed_hto.P16.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P1,R1,/scratch/project/production/fastq/HCNGWDMXY/1/fastq/HCNGWDMXY_1_SI-TT-D6_1.fastq.gz,BCLL-26-T,HCNGWDMXY,1,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P1.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P2,R1,/scratch/project/production/fastq/HCNGWDMXY/2/fastq/HCNGWDMXY_2_SI-TT-D6_1.fastq.gz,BCLL-26-T,HCNGWDMXY,2,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P2.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P3,R1,/scratch/project/production/fastq/HF5MLDMXY/1/fastq/HF5MLDMXY_1_SI-TT-D6_1.fastq.gz,BCLL-26-T,HF5MLDMXY,1,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P3.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P4,R1,/scratch/project/production/fastq/HF5MLDMXY/2/fastq/HF5MLDMXY_2_SI-TT-D6_1.fastq.gz,BCLL-26-T,HF5MLDMXY,2,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P4.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P5,R1,/scratch/project/production/fastq/HCNGWDMXY/1/fastq/HCNGWDMXY_1_SI-TT-D7_1.fastq.gz,BCLL-26-T,HCNGWDMXY,1,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P5.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P6,R1,/scratch/project/production/fastq/HCNGWDMXY/2/fastq/HCNGWDMXY_2_SI-TT-D7_1.fastq.gz,BCLL-26-T,HCNGWDMXY,2,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P6.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P7,R1,/scratch/project/production/fastq/HF5MLDMXY/1/fastq/HF5MLDMXY_1_SI-TT-D7_1.fastq.gz,BCLL-26-T,HF5MLDMXY,1,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P7.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P8,R1,/scratch/project/production/fastq/HF5MLDMXY/2/fastq/HF5MLDMXY_2_SI-TT-D7_1.fastq.gz,BCLL-26-T,HF5MLDMXY,2,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P8.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269686,BCLL_26_HTO_1,hashed_hto,P9,R1,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-NT-A3_1.fastq.gz,BCLL-26-T,HCNHVDMXY,1,SI-NT-A3,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269686.hashed_hto.P9.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269686,BCLL_26_HTO_1,hashed_hto,P10,R1,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-NT-A3_1.fastq.gz,BCLL-26-T,HCNHVDMXY,2,SI-NT-A3,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269686.hashed_hto.P10.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269687,BCLL_26_HTO_2,hashed_hto,P11,R1,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-NT-A4_1.fastq.gz,BCLL-26-T,HCNHVDMXY,1,SI-NT-A4,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269687.hashed_hto.P11.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269687,BCLL_26_HTO_2,hashed_hto,P12,R1,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-NT-A4_1.fastq.gz,BCLL-26-T,HCNHVDMXY,2,SI-NT-A4,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269687.hashed_hto.P12.R1.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P1,R2,/scratch/project/production/fastq/HCNGWDMXY/1/fastq/HCNGWDMXY_1_SI-TT-D6_2.fastq.gz,BCLL-26-T,HCNGWDMXY,1,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P1.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P2,R2,/scratch/project/production/fastq/HCNGWDMXY/2/fastq/HCNGWDMXY_2_SI-TT-D6_2.fastq.gz,BCLL-26-T,HCNGWDMXY,2,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P2.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P3,R2,/scratch/project/production/fastq/HF5MLDMXY/1/fastq/HF5MLDMXY_1_SI-TT-D6_2.fastq.gz,BCLL-26-T,HF5MLDMXY,1,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P3.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269369,BCLL_26_T_GEX_1,hashed_cdna,P4,R2,/scratch/project/production/fastq/HF5MLDMXY/2/fastq/HF5MLDMXY_2_SI-TT-D6_2.fastq.gz,BCLL-26-T,HF5MLDMXY,2,SI-TT-D6,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269369.hashed_cdna.P4.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P5,R2,/scratch/project/production/fastq/HCNGWDMXY/1/fastq/HCNGWDMXY_1_SI-TT-D7_2.fastq.gz,BCLL-26-T,HCNGWDMXY,1,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P5.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P6,R2,/scratch/project/production/fastq/HCNGWDMXY/2/fastq/HCNGWDMXY_2_SI-TT-D7_2.fastq.gz,BCLL-26-T,HCNGWDMXY,2,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P6.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P7,R2,/scratch/project/production/fastq/HF5MLDMXY/1/fastq/HF5MLDMXY_1_SI-TT-D7_2.fastq.gz,BCLL-26-T,HF5MLDMXY,1,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P7.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269370,BCLL_26_T_GEX_2,hashed_cdna,P8,R2,/scratch/project/production/fastq/HF5MLDMXY/2/fastq/HF5MLDMXY_2_SI-TT-D7_2.fastq.gz,BCLL-26-T,HF5MLDMXY,2,SI-TT-D7,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269370.hashed_cdna.P8.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269686,BCLL_26_HTO_1,hashed_hto,P9,R2,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-NT-A3_2.fastq.gz,BCLL-26-T,HCNHVDMXY,1,SI-NT-A3,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269686.hashed_hto.P9.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,xxfne43y_x9dh95oz,269686,BCLL_26_HTO_1,hashed_hto,P10,R2,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-NT-A3_2.fastq.gz,BCLL-26-T,HCNHVDMXY,2,SI-NT-A3,scRNA-seq.BCLL-26-T.BCLLATLAS_131.xxfne43y_x9dh95oz.269686.hashed_hto.P10.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269687,BCLL_26_HTO_2,hashed_hto,P11,R2,/scratch/project/production/fastq/HCNHVDMXY/1/fastq/HCNHVDMXY_1_SI-NT-A4_2.fastq.gz,BCLL-26-T,HCNHVDMXY,1,SI-NT-A4,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269687.hashed_hto.P11.R2.fastq.gz
scRNA-seq,BCLLATLAS_131,rfs8oamh_0obpdn7k,269687,BCLL_26_HTO_2,hashed_hto,P12,R2,/scratch/project/production/fastq/HCNHVDMXY/2/fastq/HCNHVDMXY_2_SI-NT-A4_2.fastq.gz,BCLL-26-T,HCNHVDMXY,2,SI-NT-A4,scRNA-seq.BCLL-26-T.BCLLATLAS_131.rfs8oamh_0obpdn7k.269687.hashed_hto.P12.R2.fastq.gz
scRNA-seq,BCLLATLAS_16,bw94nf57_vm85woki,149641,BCLL_10_T_1_hashing,hashed_cdna,P1,R1,/scratch/project/production/fastq/HHWLJDRXX/1/fastq/HHWLJDRXX_1_SI-GA-A9_1.fastq.gz,BCLL-10-T,HHWLJDRXX,1,SI-GA-A9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.bw94nf57_vm85woki.149641.hashed_cdna.P1.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,bw94nf57_vm85woki,149641,BCLL_10_T_1_hashing,hashed_cdna,P2,R1,/scratch/project/production/fastq/HHWLJDRXX/2/fastq/HHWLJDRXX_2_SI-GA-A9_1.fastq.gz,BCLL-10-T,HHWLJDRXX,2,SI-GA-A9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.bw94nf57_vm85woki.149641.hashed_cdna.P2.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,bw94nf57_vm85woki,149641,BCLL_10_T_1_hashing,hashed_cdna,P3,R1,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_SI-GA-A9_1.fastq.gz,BCLL-10-T,HHWV5DRXX,1,SI-GA-A9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.bw94nf57_vm85woki.149641.hashed_cdna.P3.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,bw94nf57_vm85woki,149641,BCLL_10_T_1_hashing,hashed_cdna,P4,R1,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_SI-GA-A9_1.fastq.gz,BCLL-10-T,HHWV5DRXX,2,SI-GA-A9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.bw94nf57_vm85woki.149641.hashed_cdna.P4.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,bw94nf57_vm85woki,149641,BCLL_10_T_1_hashing,hashed_cdna,P5,R1,/scratch/project/production/fastq/HHYJWDRXX/1/fastq/HHYJWDRXX_1_SI-GA-A9_1.fastq.gz,BCLL-10-T,HHYJWDRXX,1,SI-GA-A9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.bw94nf57_vm85woki.149641.hashed_cdna.P5.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,bw94nf57_vm85woki,149641,BCLL_10_T_1_hashing,hashed_cdna,P6,R1,/scratch/project/production/fastq/HHYJWDRXX/2/fastq/HHYJWDRXX_2_SI-GA-A9_1.fastq.gz,BCLL-10-T,HHYJWDRXX,2,SI-GA-A9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.bw94nf57_vm85woki.149641.hashed_cdna.P6.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,ggq3nifm_jkilwp1x,149642,BCLL_10_T_2_hashing,hashed_cdna,P7,R1,/scratch/project/production/fastq/HHWLJDRXX/1/fastq/HHWLJDRXX_1_SI-GA-B9_1.fastq.gz,BCLL-10-T,HHWLJDRXX,1,SI-GA-B9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.ggq3nifm_jkilwp1x.149642.hashed_cdna.P7.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,ggq3nifm_jkilwp1x,149642,BCLL_10_T_2_hashing,hashed_cdna,P8,R1,/scratch/project/production/fastq/HHWLJDRXX/2/fastq/HHWLJDRXX_2_SI-GA-B9_1.fastq.gz,BCLL-10-T,HHWLJDRXX,2,SI-GA-B9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.ggq3nifm_jkilwp1x.149642.hashed_cdna.P8.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,ggq3nifm_jkilwp1x,149642,BCLL_10_T_2_hashing,hashed_cdna,P9,R1,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_SI-GA-B9_1.fastq.gz,BCLL-10-T,HHWV5DRXX,1,SI-GA-B9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.ggq3nifm_jkilwp1x.149642.hashed_cdna.P9.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,ggq3nifm_jkilwp1x,149642,BCLL_10_T_2_hashing,hashed_cdna,P10,R1,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_SI-GA-B9_1.fastq.gz,BCLL-10-T,HHWV5DRXX,2,SI-GA-B9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.ggq3nifm_jkilwp1x.149642.hashed_cdna.P10.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,ggq3nifm_jkilwp1x,149642,BCLL_10_T_2_hashing,hashed_cdna,P11,R1,/scratch/project/production/fastq/HHYJWDRXX/1/fastq/HHYJWDRXX_1_SI-GA-B9_1.fastq.gz,BCLL-10-T,HHYJWDRXX,1,SI-GA-B9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.ggq3nifm_jkilwp1x.149642.hashed_cdna.P11.R1.fastq.gz
scRNA-seq,BCLLATLAS_16,ggq3nifm_jkilwp1x,149642,BCLL_10_T_2_hashing,hashed_cdna,P12,R1,/scratch/project/production/fastq/HHYJWDRXX/2/fastq/HHYJWDRXX_2_SI-GA-B9_1.fastq.gz,BCLL-10-T,HHYJWDRXX,2,SI-GA-B9,scRNA-seq.BCLL-10-T.BCLLATLAS_16.ggq3nifm_jkilwp1x.149642.hashed_cdna.P12.R1.fastq.gz
